toros_field_id ra dec l b program exposure_time cadence ephemeris period observations moon_phase
50.0f2 311.786 11.189 57.309 -19.500 main_survey 300.000 1 0 0 0 0
50.0f3 313.071 11.189 58.070 -20.539 main_survey 300.000 1 0 0 0 0
50.0f4 314.357 11.189 58.846 -21.572 main_survey 300.000 1 0 0 0 0
50.0f5 315.643 11.189 59.638 -22.597 main_survey 300.000 1 0 0 0 0
50.0f6 316.929 11.189 60.447 -23.616 main_survey 300.000 1 0 0 0 0
50.0f7 318.214 11.189 61.273 -24.627 main_survey 300.000 1 0 0 0 0
50.0f8 319.500 11.189 62.118 -25.630 main_survey 300.000 1 0 0 0 0
50.0f9 320.786 11.189 62.981 -26.625 main_survey 300.000 1 0 0 0 0
50.0fa 322.071 11.189 63.865 -27.611 main_survey 300.000 1 0 0 0 0
50.0fb 323.357 11.189 64.769 -28.588 main_survey 300.000 1 0 0 0 0
50.0fc 324.643 11.189 65.696 -29.555 main_survey 300.000 1 0 0 0 0
50.0fd 325.929 11.189 66.644 -30.512 main_survey 300.000 1 0 0 0 0
50.0fe 327.214 11.189 67.617 -31.458 main_survey 300.000 1 0 0 0 0
50.0ff 328.500 11.189 68.614 -32.394 main_survey 300.000 1 0 0 0 0
50.100 329.786 11.189 69.637 -33.317 main_survey 300.000 1 0 0 0 0
50.101 331.071 11.189 70.686 -34.228 main_survey 300.000 1 0 0 0 0
50.102 332.357 11.189 71.763 -35.126 main_survey 300.000 1 0 0 0 0
50.103 333.643 11.189 72.868 -36.011 main_survey 300.000 1 0 0 0 0
50.104 334.929 11.189 74.004 -36.881 main_survey 300.000 1 0 0 0 0
50.105 336.214 11.189 75.169 -37.736 main_survey 300.000 1 0 0 0 0
50.106 337.500 11.189 76.367 -38.575 main_survey 300.000 1 0 0 0 0
50.107 338.786 11.189 77.597 -39.397 main_survey 300.000 1 0 0 0 0
50.108 340.071 11.189 78.861 -40.202 main_survey 300.000 1 0 0 0 0
50.109 341.357 11.189 80.160 -40.989 main_survey 300.000 1 0 0 0 0
50.10a 342.643 11.189 81.494 -41.756 main_survey 300.000 1 0 0 0 0
50.10b 343.929 11.189 82.864 -42.503 main_survey 300.000 1 0 0 0 0
50.10c 345.214 11.189 84.271 -43.229 main_survey 300.000 1 0 0 0 0
50.10d 346.500 11.189 85.717 -43.932 main_survey 300.000 1 0 0 0 0
50.10e 347.786 11.189 87.200 -44.613 main_survey 300.000 1 0 0 0 0
50.10f 349.071 11.189 88.722 -45.268 main_survey 300.000 1 0 0 0 0
50.110 350.357 11.189 90.283 -45.899 main_survey 300.000 1 0 0 0 0
50.111 351.643 11.189 91.883 -46.503 main_survey 300.000 1 0 0 0 0
50.112 352.929 11.189 93.522 -47.079 main_survey 300.000 1 0 0 0 0
50.113 354.214 11.189 95.199 -47.626 main_survey 300.000 1 0 0 0 0
50.114 355.500 11.189 96.914 -48.143 main_survey 300.000 1 0 0 0 0
50.115 356.786 11.189 98.667 -48.630 main_survey 300.000 1 0 0 0 0
50.116 358.071 11.189 100.456 -49.084 main_survey 300.000 1 0 0 0 0
50.117 359.357 11.189 102.279 -49.504 main_survey 300.000 1 0 0 0 0
51.000 0.000 12.454 103.787 -48.496 main_survey 300.000 1 0 0 0 0
51.001 1.295 12.454 105.623 -48.857 main_survey 300.000 1 0 0 0 0
51.002 2.590 12.454 107.486 -49.182 main_survey 300.000 1 0 0 0 0
51.003 3.885 12.454 109.375 -49.470 main_survey 300.000 1 0 0 0 0
51.004 5.180 12.454 111.287 -49.722 main_survey 300.000 1 0 0 0 0
51.005 6.475 12.454 113.220 -49.935 main_survey 300.000 1 0 0 0 0
51.006 7.770 12.454 115.169 -50.110 main_survey 300.000 1 0 0 0 0
51.007 9.065 12.454 117.132 -50.246 main_survey 300.000 1 0 0 0 0
51.008 10.360 12.454 119.105 -50.343 main_survey 300.000 1 0 0 0 0
51.009 11.655 12.454 121.086 -50.400 main_survey 300.000 1 0 0 0 0
51.00a 12.950 12.454 123.070 -50.417 main_survey 300.000 1 0 0 0 0
51.00b 14.245 12.454 125.054 -50.395 main_survey 300.000 1 0 0 0 0
51.00c 15.540 12.454 127.034 -50.332 main_survey 300.000 1 0 0 0 0
51.00d 16.835 12.454 129.006 -50.230 main_survey 300.000 1 0 0 0 0
51.00e 18.129 12.454 130.967 -50.088 main_survey 300.000 1 0 0 0 0
51.00f 19.424 12.454 132.914 -49.908 main_survey 300.000 1 0 0 0 0
51.010 20.719 12.454 134.844 -49.689 main_survey 300.000 1 0 0 0 0
51.011 22.014 12.454 136.753 -49.432 main_survey 300.000 1 0 0 0 0
51.012 23.309 12.454 138.638 -49.139 main_survey 300.000 1 0 0 0 0
51.013 24.604 12.454 140.498 -48.809 main_survey 300.000 1 0 0 0 0
51.014 25.899 12.454 142.330 -48.443 main_survey 300.000 1 0 0 0 0
51.015 27.194 12.454 144.131 -48.043 main_survey 300.000 1 0 0 0 0
51.016 28.489 12.454 145.900 -47.610 main_survey 300.000 1 0 0 0 0
51.017 29.784 12.454 147.637 -47.144 main_survey 300.000 1 0 0 0 0
51.018 31.079 12.454 149.338 -46.647 main_survey 300.000 1 0 0 0 0
51.019 32.374 12.454 151.004 -46.119 main_survey 300.000 1 0 0 0 0
51.01a 33.669 12.454 152.634 -45.563 main_survey 300.000 1 0 0 0 0
51.01b 34.964 12.454 154.227 -44.978 main_survey 300.000 1 0 0 0 0
51.01c 36.259 12.454 155.783 -44.366 main_survey 300.000 1 0 0 0 0
51.01d 37.554 12.454 157.302 -43.728 main_survey 300.000 1 0 0 0 0
51.01e 38.849 12.454 158.784 -43.065 main_survey 300.000 1 0 0 0 0
51.01f 40.144 12.454 160.229 -42.378 main_survey 300.000 1 0 0 0 0
51.020 41.439 12.454 161.638 -41.668 main_survey 300.000 1 0 0 0 0
51.021 42.734 12.454 163.011 -40.937 main_survey 300.000 1 0 0 0 0
51.022 44.029 12.454 164.349 -40.185 main_survey 300.000 1 0 0 0 0
51.023 45.324 12.454 165.652 -39.412 main_survey 300.000 1 0 0 0 0
51.024 46.619 12.454 166.922 -38.621 main_survey 300.000 1 0 0 0 0
51.025 47.914 12.454 168.158 -37.812 main_survey 300.000 1 0 0 0 0
51.026 49.209 12.454 169.363 -36.985 main_survey 300.000 1 0 0 0 0
51.027 50.504 12.454 170.536 -36.142 main_survey 300.000 1 0 0 0 0
51.028 51.799 12.454 171.679 -35.283 main_survey 300.000 1 0 0 0 0
51.029 53.094 12.454 172.793 -34.409 main_survey 300.000 1 0 0 0 0
51.02a 54.388 12.454 173.878 -33.521 main_survey 300.000 1 0 0 0 0
51.02b 55.683 12.454 174.936 -32.620 main_survey 300.000 1 0 0 0 0
51.02c 56.978 12.454 175.967 -31.705 main_survey 300.000 1 0 0 0 0
51.02d 58.273 12.454 176.973 -30.778 main_survey 300.000 1 0 0 0 0
51.02e 59.568 12.454 177.955 -29.839 main_survey 300.000 1 0 0 0 0
51.02f 60.863 12.454 178.913 -28.890 main_survey 300.000 1 0 0 0 0
51.030 62.158 12.454 179.848 -27.929 main_survey 300.000 1 0 0 0 0
51.031 63.453 12.454 180.761 -26.958 main_survey 300.000 1 0 0 0 0
51.032 64.748 12.454 181.653 -25.978 main_survey 300.000 1 0 0 0 0
51.033 66.043 12.454 182.525 -24.989 main_survey 300.000 1 0 0 0 0
51.034 67.338 12.454 183.378 -23.990 main_survey 300.000 1 0 0 0 0
51.035 68.633 12.454 184.213 -22.984 main_survey 300.000 1 0 0 0 0
51.036 69.928 12.454 185.029 -21.969 main_survey 300.000 1 0 0 0 0
51.037 71.223 12.454 185.829 -20.947 main_survey 300.000 1 0 0 0 0
51.038 72.518 12.454 186.612 -19.917 main_survey 300.000 1 0 0 0 0
51.039 73.813 12.454 187.380 -18.881 main_survey 300.000 1 0 0 0 0
51.03a 75.108 12.454 188.134 -17.838 main_survey 300.000 1 0 0 0 0
51.03b 76.403 12.454 188.873 -16.788 main_survey 300.000 1 0 0 0 0
51.03c 77.698 12.454 189.598 -15.733 main_survey 300.000 1 0 0 0 0
51.03d 78.993 12.454 190.311 -14.672 main_survey 300.000 1 0 0 0 1
51.03e 80.288 12.454 191.012 -13.606 main_survey 300.000 1 0 0 0 1
51.03f 81.583 12.454 191.700 -12.534 main_survey 300.000 1 0 0 0 1
51.040 82.878 12.454 192.378 -11.457 main_survey 300.000 1 0 0 0 1
51.041 84.173 12.454 193.046 -10.376 main_survey 300.000 1 0 0 0 1
51.042 85.468 12.454 193.703 -9.290 main_survey 300.000 1 0 0 0 1
51.043 86.763 12.454 194.351 -8.199 main_survey 300.000 1 0 0 0 1
51.044 88.058 12.454 194.990 -7.105 main_survey 300.000 1 0 0 0 1
51.045 89.353 12.454 195.621 -6.006 main_survey 300.000 1 0 0 0 1
51.046 90.647 12.454 196.243 -4.904 main_survey 300.000 1 0 0 0 1
51.047 91.942 12.454 196.858 -3.799 main_survey 300.000 1 0 0 0 1
51.048 93.237 12.454 197.467 -2.689 main_survey 300.000 1 0 0 0 1
51.049 94.532 12.454 198.068 -1.577 main_survey 300.000 1 0 0 0 1
51.04a 95.827 12.454 198.664 -0.462 main_survey 300.000 1 0 0 0 1
51.04b 97.122 12.454 199.254 0.657 main_survey 300.000 1 0 0 0 1
51.04c 98.417 12.454 199.839 1.778 main_survey 300.000 1 0 0 0 1
51.04d 99.712 12.454 200.419 2.902 main_survey 300.000 1 0 0 0 1
51.04e 101.007 12.454 200.995 4.028 main_survey 300.000 1 0 0 0 1
51.04f 102.302 12.454 201.567 5.157 main_survey 300.000 1 0 0 0 1
51.050 103.597 12.454 202.135 6.288 main_survey 300.000 1 0 0 0 1
51.051 104.892 12.454 202.700 7.421 main_survey 300.000 1 0 0 0 1
51.052 106.187 12.454 203.263 8.556 main_survey 300.000 1 0 0 0 1
51.053 107.482 12.454 203.823 9.693 main_survey 300.000 1 0 0 0 1
51.054 108.777 12.454 204.381 10.832 main_survey 300.000 1 0 0 0 1
51.055 110.072 12.454 204.939 11.973 main_survey 300.000 1 0 0 0 1
51.056 111.367 12.454 205.495 13.115 main_survey 300.000 1 0 0 0 1
51.057 112.662 12.454 206.050 14.258 main_survey 300.000 1 0 0 0 1
51.058 113.957 12.454 206.606 15.403 main_survey 300.000 1 0 0 0 0
51.059 115.252 12.454 207.161 16.549 main_survey 300.000 1 0 0 0 0
51.05a 116.547 12.454 207.718 17.696 main_survey 300.000 1 0 0 0 0
51.05b 117.842 12.454 208.276 18.845 main_survey 300.000 1 0 0 0 0
51.05c 119.137 12.454 208.835 19.994 main_survey 300.000 1 0 0 0 0
51.05d 120.432 12.454 209.397 21.144 main_survey 300.000 1 0 0 0 0
51.05e 121.727 12.454 209.961 22.294 main_survey 300.000 1 0 0 0 0
51.05f 123.022 12.454 210.529 23.446 main_survey 300.000 1 0 0 0 0
51.060 124.317 12.454 211.100 24.597 main_survey 300.000 1 0 0 0 0
51.061 125.612 12.454 211.676 25.749 main_survey 300.000 1 0 0 0 0
51.062 126.906 12.454 212.257 26.902 main_survey 300.000 1 0 0 0 0
51.063 128.201 12.454 212.844 28.054 main_survey 300.000 1 0 0 0 0
51.064 129.496 12.454 213.437 29.207 main_survey 300.000 1 0 0 0 0
51.065 130.791 12.454 214.036 30.359 main_survey 300.000 1 0 0 0 0
51.066 132.086 12.454 214.644 31.511 main_survey 300.000 1 0 0 0 0
51.067 133.381 12.454 215.260 32.663 main_survey 300.000 1 0 0 0 0
51.068 134.676 12.454 215.885 33.814 main_survey 300.000 1 0 0 0 0
51.069 135.971 12.454 216.521 34.965 main_survey 300.000 1 0 0 0 0
51.06a 137.266 12.454 217.167 36.115 main_survey 300.000 1 0 0 0 0
51.06b 138.561 12.454 217.826 37.264 main_survey 300.000 1 0 0 0 0
51.06c 139.856 12.454 218.498 38.411 main_survey 300.000 1 0 0 0 0
51.06d 141.151 12.454 219.185 39.558 main_survey 300.000 1 0 0 0 0
51.06e 142.446 12.454 219.887 40.702 main_survey 300.000 1 0 0 0 0
51.06f 143.741 12.454 220.606 41.846 main_survey 300.000 1 0 0 0 0
51.070 145.036 12.454 221.344 42.987 main_survey 300.000 1 0 0 0 0
51.071 146.331 12.454 222.102 44.126 main_survey 300.000 1 0 0 0 0
51.072 147.626 12.454 222.882 45.262 main_survey 300.000 1 0 0 0 0
51.073 148.921 12.454 223.686 46.396 main_survey 300.000 1 0 0 0 0
51.074 150.216 12.454 224.515 47.527 main_survey 300.000 1 0 0 0 0
51.075 151.511 12.454 225.373 48.654 main_survey 300.000 1 0 0 0 0
51.076 152.806 12.454 226.261 49.777 main_survey 300.000 1 0 0 0 0
51.077 154.101 12.454 227.183 50.897 main_survey 300.000 1 0 0 0 0
51.078 155.396 12.454 228.142 52.011 main_survey 300.000 1 0 0 0 0
51.079 156.691 12.454 229.140 53.121 main_survey 300.000 1 0 0 0 0
51.07a 157.986 12.454 230.181 54.224 main_survey 300.000 1 0 0 0 0
51.07b 159.281 12.454 231.271 55.322 main_survey 300.000 1 0 0 0 0
51.07c 160.576 12.454 232.412 56.412 main_survey 300.000 1 0 0 0 0
51.07d 161.871 12.454 233.611 57.495 main_survey 300.000 1 0 0 0 0
51.07e 163.165 12.454 234.873 58.568 main_survey 300.000 1 0 0 0 0
51.07f 164.460 12.454 236.203 59.632 main_survey 300.000 1 0 0 0 0
51.080 165.755 12.454 237.610 60.685 main_survey 300.000 1 0 0 0 0
51.081 167.050 12.454 239.101 61.726 main_survey 300.000 1 0 0 0 0
51.082 168.345 12.454 240.684 62.754 main_survey 300.000 1 0 0 0 0
51.083 169.640 12.454 242.370 63.766 main_survey 300.000 1 0 0 0 0
51.084 170.935 12.454 244.168 64.760 main_survey 300.000 1 0 0 0 0
51.085 172.230 12.454 246.090 65.736 main_survey 300.000 1 0 0 0 0
51.086 173.525 12.454 248.150 66.689 main_survey 300.000 1 0 0 0 0
51.087 174.820 12.454 250.361 67.618 main_survey 300.000 1 0 0 0 0
51.088 176.115 12.454 252.738 68.518 main_survey 300.000 1 0 0 0 0
51.089 177.410 12.454 255.297 69.387 main_survey 300.000 1 0 0 0 0
51.08a 178.705 12.454 258.054 70.220 main_survey 300.000 1 0 0 0 0
51.08b 180.000 12.454 261.025 71.012 main_survey 300.000 1 0 0 0 0
51.08c 181.295 12.454 264.225 71.758 main_survey 300.000 1 0 0 0 0
51.08d 182.590 12.454 267.667 72.451 main_survey 300.000 1 0 0 0 0
51.08e 183.885 12.454 271.359 73.086 main_survey 300.000 1 0 0 0 0
51.08f 185.180 12.454 275.306 73.656 main_survey 300.000 1 0 0 0 0
51.090 186.475 12.454 279.501 74.153 main_survey 300.000 1 0 0 0 0
51.091 187.770 12.454 283.930 74.570 main_survey 300.000 1 0 0 0 0
51.092 189.065 12.454 288.567 74.901 main_survey 300.000 1 0 0 0 0
51.093 190.360 12.454 293.373 75.140 main_survey 300.000 1 0 0 0 0
51.094 191.655 12.454 298.296 75.283 main_survey 300.000 1 0 0 0 0
51.095 192.950 12.454 303.279 75.326 main_survey 300.000 1 0 0 0 0
51.096 194.245 12.454 308.258 75.269 main_survey 300.000 1 0 0 0 0
51.097 195.540 12.454 313.169 75.113 main_survey 300.000 1 0 0 0 0
51.098 196.835 12.454 317.953 74.860 main_survey 300.000 1 0 0 0 0
51.099 198.129 12.454 322.563 74.517 main_survey 300.000 1 0 0 0 0
51.09a 199.424 12.454 326.962 74.088 main_survey 300.000 1 0 0 0 0
51.09b 200.719 12.454 331.123 73.581 main_survey 300.000 1 0 0 0 0
51.09c 202.014 12.454 335.034 73.002 main_survey 300.000 1 0 0 0 0
51.09d 203.309 12.454 338.691 72.358 main_survey 300.000 1 0 0 0 0
51.09e 204.604 12.454 342.099 71.657 main_survey 300.000 1 0 0 0 0
51.09f 205.899 12.454 345.266 70.904 main_survey 300.000 1 0 0 0 0
51.0a0 207.194 12.454 348.206 70.106 main_survey 300.000 1 0 0 0 0
51.0a1 208.489 12.454 350.935 69.268 main_survey 300.000 1 0 0 0 0
51.0a2 209.784 12.454 353.467 68.395 main_survey 300.000 1 0 0 0 0
51.0a3 211.079 12.454 355.820 67.490 main_survey 300.000 1 0 0 0 0
51.0a4 212.374 12.454 358.009 66.558 main_survey 300.000 1 0 0 0 0
51.0a5 213.669 12.454 0.049 65.601 main_survey 300.000 1 0 0 0 0
51.0a6 214.964 12.454 1.954 64.623 main_survey 300.000 1 0 0 0 0
51.0a7 216.259 12.454 3.735 63.626 main_survey 300.000 1 0 0 0 0
51.0a8 217.554 12.454 5.406 62.611 main_survey 300.000 1 0 0 0 0
51.0a9 218.849 12.454 6.976 61.582 main_survey 300.000 1 0 0 0 0
51.0aa 220.144 12.454 8.454 60.539 main_survey 300.000 1 0 0 0 0
51.0ab 221.439 12.454 9.850 59.485 main_survey 300.000 1 0 0 0 0
51.0ac 222.734 12.454 11.171 58.419 main_survey 300.000 1 0 0 0 0
51.0ad 224.029 12.454 12.423 57.344 main_survey 300.000 1 0 0 0 0
51.0ae 225.324 12.454 13.614 56.261 main_survey 300.000 1 0 0 0 0
51.0af 226.619 12.454 14.748 55.169 main_survey 300.000 1 0 0 0 0
51.0b0 227.914 12.454 15.830 54.071 main_survey 300.000 1 0 0 0 0
51.0b1 229.209 12.454 16.866 52.967 main_survey 300.000 1 0 0 0 0
51.0b2 230.504 12.454 17.858 51.856 main_survey 300.000 1 0 0 0 0
51.0b3 231.799 12.454 18.811 50.741 main_survey 300.000 1 0 0 0 0
51.0b4 233.094 12.454 19.728 49.621 main_survey 300.000 1 0 0 0 0
51.0b5 234.388 12.454 20.612 48.497 main_survey 300.000 1 0 0 0 0
51.0b6 235.683 12.454 21.466 47.369 main_survey 300.000 1 0 0 0 0
51.0b7 236.978 12.454 22.292 46.238 main_survey 300.000 1 0 0 0 0
51.0b8 238.273 12.454 23.092 45.104 main_survey 300.000 1 0 0 0 0
51.0b9 239.568 12.454 23.869 43.967 main_survey 300.000 1 0 0 0 0
51.0ba 240.863 12.454 24.624 42.828 main_survey 300.000 1 0 0 0 0
51.0bb 242.158 12.454 25.359 41.687 main_survey 300.000 1 0 0 0 0
51.0bc 243.453 12.454 26.076 40.543 main_survey 300.000 1 0 0 0 0
51.0bd 244.748 12.454 26.776 39.398 main_survey 300.000 1 0 0 0 0
51.0be 246.043 12.454 27.460 38.251 main_survey 300.000 1 0 0 0 0
51.0bf 247.338 12.454 28.130 37.104 main_survey 300.000 1 0 0 0 0
51.0c0 248.633 12.454 28.787 35.955 main_survey 300.000 1 0 0 0 0
51.0c1 249.928 12.454 29.432 34.805 main_survey 300.000 1 0 0 0 0
51.0c2 251.223 12.454 30.066 33.654 main_survey 300.000 1 0 0 0 0
51.0c3 252.518 12.454 30.690 32.503 main_survey 300.000 1 0 0 0 0
51.0c4 253.813 12.454 31.305 31.351 main_survey 300.000 1 0 0 0 0
51.0c5 255.108 12.454 31.912 30.199 main_survey 300.000 1 0 0 0 0
51.0c6 256.403 12.454 32.510 29.046 main_survey 300.000 1 0 0 0 0
51.0c7 257.698 12.454 33.102 27.894 main_survey 300.000 1 0 0 0 0
51.0c8 258.993 12.454 33.688 26.741 main_survey 300.000 1 0 0 0 0
51.0c9 260.288 12.454 34.268 25.589 main_survey 300.000 1 0 0 0 0
51.0ca 261.583 12.454 34.843 24.437 main_survey 300.000 1 0 0 0 0
51.0cb 262.878 12.454 35.414 23.285 main_survey 300.000 1 0 0 0 0
51.0cc 264.173 12.454 35.981 22.134 main_survey 300.000 1 0 0 0 0
51.0cd 265.468 12.454 36.545 20.984 main_survey 300.000 1 0 0 0 0
51.0ce 266.763 12.454 37.107 19.834 main_survey 300.000 1 0 0 0 0
51.0cf 268.058 12.454 37.666 18.685 main_survey 300.000 1 0 0 0 0
51.0d0 269.353 12.454 38.224 17.537 main_survey 300.000 1 0 0 0 0
51.0d1 270.647 12.454 38.780 16.390 main_survey 300.000 1 0 0 0 0
51.0d2 271.942 12.454 39.336 15.244 main_survey 300.000 1 0 0 0 0
51.0d3 273.237 12.454 39.891 14.099 main_survey 300.000 1 0 0 0 1
51.0d4 274.532 12.454 40.447 12.956 main_survey 300.000 1 0 0 0 1
51.0d5 275.827 12.454 41.003 11.814 main_survey 300.000 1 0 0 0 1
51.0d6 277.122 12.454 41.560 10.674 main_survey 300.000 1 0 0 0 1
51.0d7 278.417 12.454 42.119 9.535 main_survey 300.000 1 0 0 0 1
51.0d8 279.712 12.454 42.679 8.398 main_survey 300.000 1 0 0 0 1
51.0d9 281.007 12.454 43.242 7.263 main_survey 300.000 1 0 0 0 1
51.0da 282.302 12.454 43.808 6.130 main_survey 300.000 1 0 0 0 1
51.0db 283.597 12.454 44.377 5.000 main_survey 300.000 1 0 0 0 1
51.0dc 284.892 12.454 44.949 3.871 main_survey 300.000 1 0 0 0 1
51.0dd 286.187 12.454 45.525 2.745 main_survey 300.000 1 0 0 0 1
51.0de 287.482 12.454 46.106 1.622 main_survey 300.000 1 0 0 0 1
51.0df 288.777 12.454 46.692 0.501 main_survey 300.000 1 0 0 0 1
51.0e0 290.072 12.454 47.282 -0.617 main_survey 300.000 1 0 0 0 1
51.0e1 291.367 12.454 47.879 -1.732 main_survey 300.000 1 0 0 0 1
51.0e2 292.662 12.454 48.481 -2.844 main_survey 300.000 1 0 0 0 1
51.0e3 293.957 12.454 49.091 -3.953 main_survey 300.000 1 0 0 0 1
51.0e4 295.252 12.454 49.707 -5.058 main_survey 300.000 1 0 0 0 1
51.0e5 296.547 12.454 50.331 -6.160 main_survey 300.000 1 0 0 0 1
51.0e6 297.842 12.454 50.962 -7.257 main_survey 300.000 1 0 0 0 1
51.0e7 299.137 12.454 51.603 -8.351 main_survey 300.000 1 0 0 0 1
51.0e8 300.432 12.454 52.252 -9.441 main_survey 300.000 1 0 0 0 1
51.0e9 301.727 12.454 52.911 -10.526 main_survey 300.000 1 0 0 0 1
51.0ea 303.022 12.454 53.579 -11.607 main_survey 300.000 1 0 0 0 1
51.0eb 304.317 12.454 54.259 -12.683 main_survey 300.000 1 0 0 0 1
51.0ec 305.612 12.454 54.949 -13.754 main_survey 300.000 1 0 0 0 1
51.0ed 306.906 12.454 55.651 -14.820 main_survey 300.000 1 0 0 0 1
51.0ee 308.201 12.454 56.366 -15.880 main_survey 300.000 1 0 0 0 0
51.0ef 309.496 12.454 57.093 -16.935 main_survey 300.000 1 0 0 0 0
51.0f0 310.791 12.454 57.834 -17.983 main_survey 300.000 1 0 0 0 0
51.0f1 312.086 12.454 58.590 -19.026 main_survey 300.000 1 0 0 0 0
51.0f2 313.381 12.454 59.360 -20.061 main_survey 300.000 1 0 0 0 0
51.0f3 314.676 12.454 60.145 -21.090 main_survey 300.000 1 0 0 0 0
51.0f4 315.971 12.454 60.947 -22.111 main_survey 300.000 1 0 0 0 0
51.0f5 317.266 12.454 61.766 -23.124 main_survey 300.000 1 0 0 0 0
51.0f6 318.561 12.454 62.603 -24.130 main_survey 300.000 1 0 0 0 0
51.0f7 319.856 12.454 63.459 -25.127 main_survey 300.000 1 0 0 0 0
51.0f8 321.151 12.454 64.334 -26.115 main_survey 300.000 1 0 0 0 0
51.0f9 322.446 12.454 65.229 -27.094 main_survey 300.000 1 0 0 0 0
51.0fa 323.741 12.454 66.145 -28.063 main_survey 300.000 1 0 0 0 0
51.0fb 325.036 12.454 67.083 -29.023 main_survey 300.000 1 0 0 0 0
51.0fc 326.331 12.454 68.044 -29.971 main_survey 300.000 1 0 0 0 0
51.0fd 327.626 12.454 69.029 -30.908 main_survey 300.000 1 0 0 0 0
51.0fe 328.921 12.454 70.038 -31.833 main_survey 300.000 1 0 0 0 0
51.0ff 330.216 12.454 71.074 -32.746 main_survey 300.000 1 0 0 0 0
51.100 331.511 12.454 72.135 -33.646 main_survey 300.000 1 0 0 0 0
51.101 332.806 12.454 73.225 -34.532 main_survey 300.000 1 0 0 0 0
51.102 334.101 12.454 74.342 -35.404 main_survey 300.000 1 0 0 0 0
51.103 335.396 12.454 75.489 -36.260 main_survey 300.000 1 0 0 0 0
51.104 336.691 12.454 76.667 -37.101 main_survey 300.000 1 0 0 0 0
51.105 337.986 12.454 77.876 -37.926 main_survey 300.000 1 0 0 0 0
51.106 339.281 12.454 79.117 -38.733 main_survey 300.000 1 0 0 0 0
51.107 340.576 12.454 80.391 -39.521 main_survey 300.000 1 0 0 0 0
51.108 341.871 12.454 81.699 -40.291 main_survey 300.000 1 0 0 0 0
51.109 343.165 12.454 83.042 -41.040 main_survey 300.000 1 0 0 0 0
51.10a 344.460 12.454 84.420 -41.769 main_survey 300.000 1 0 0 0 0
51.10b 345.755 12.454 85.834 -42.475 main_survey 300.000 1 0 0 0 0
51.10c 347.050 12.454 87.284 -43.159 main_survey 300.000 1 0 0 0 0
51.10d 348.345 12.454 88.772 -43.818 main_survey 300.000 1 0 0 0 0
51.10e 349.640 12.454 90.296 -44.452 main_survey 300.000 1 0 0 0 0
51.10f 350.935 12.454 91.857 -45.061 main_survey 300.000 1 0 0 0 0
51.110 352.230 12.454 93.455 -45.642 main_survey 300.000 1 0 0 0 0
51.111 353.525 12.454 95.090 -46.195 main_survey 300.000 1 0 0 0 0
51.112 354.820 12.454 96.761 -46.718 main_survey 300.000 1 0 0 0 0
51.113 356.115 12.454 98.467 -47.211 main_survey 300.000 1 0 0 0 0
51.114 357.410 12.454 100.208 -47.672 main_survey 300.000 1 0 0 0 0
51.115 358.705 12.454 101.982 -48.101 main_survey 300.000 1 0 0 0 0
52.000 0.650 13.719 105.238 -47.468 main_survey 300.000 1 0 0 0 0
52.001 1.949 13.719 107.045 -47.802 main_survey 300.000 1 0 0 0 0
52.002 3.249 13.719 108.877 -48.101 main_survey 300.000 1 0 0 0 0
52.003 4.549 13.719 110.731 -48.363 main_survey 300.000 1 0 0 0 0
52.004 5.848 13.719 112.605 -48.589 main_survey 300.000 1 0 0 0 0
52.005 7.148 13.719 114.496 -48.778 main_survey 300.000 1 0 0 0 0
52.006 8.448 13.719 116.401 -48.929 main_survey 300.000 1 0 0 0 0
52.007 9.747 13.719 118.317 -49.041 main_survey 300.000 1 0 0 0 0
52.008 11.047 13.719 120.241 -49.115 main_survey 300.000 1 0 0 0 0
52.009 12.347 13.719 122.170 -49.150 main_survey 300.000 1 0 0 0 0
52.00a 13.646 13.719 124.100 -49.145 main_survey 300.000 1 0 0 0 0
52.00b 14.946 13.719 126.029 -49.102 main_survey 300.000 1 0 0 0 0
52.00c 16.245 13.719 127.951 -49.021 main_survey 300.000 1 0 0 0 0
52.00d 17.545 13.719 129.866 -48.900 main_survey 300.000 1 0 0 0 0
52.00e 18.845 13.719 131.768 -48.741 main_survey 300.000 1 0 0 0 0
52.00f 20.144 13.719 133.656 -48.545 main_survey 300.000 1 0 0 0 0
52.010 21.444 13.719 135.525 -48.311 main_survey 300.000 1 0 0 0 0
52.011 22.744 13.719 137.375 -48.041 main_survey 300.000 1 0 0 0 0
52.012 24.043 13.719 139.201 -47.734 main_survey 300.000 1 0 0 0 0
52.013 25.343 13.719 141.003 -47.393 main_survey 300.000 1 0 0 0 0
52.014 26.643 13.719 142.777 -47.017 main_survey 300.000 1 0 0 0 0
52.015 27.942 13.719 144.522 -46.608 main_survey 300.000 1 0 0 0 0
52.016 29.242 13.719 146.237 -46.166 main_survey 300.000 1 0 0 0 0
52.017 30.542 13.719 147.920 -45.693 main_survey 300.000 1 0 0 0 0
52.018 31.841 13.719 149.570 -45.189 main_survey 300.000 1 0 0 0 0
52.019 33.141 13.719 151.187 -44.656 main_survey 300.000 1 0 0 0 0
52.01a 34.440 13.719 152.769 -44.095 main_survey 300.000 1 0 0 0 0
52.01b 35.740 13.719 154.316 -43.506 main_survey 300.000 1 0 0 0 0
52.01c 37.040 13.719 155.828 -42.890 main_survey 300.000 1 0 0 0 0
